FRAME_STOCK,SPEED (IPS),TIME/STRIP,PACKAGE_CODE,Package size ,Package group,Lead frame type by frame stock ,Unit/strip,Process,Data_Before_Filter,Data_After_Filter
FR0654,5.0,229.12,ND-400E400X012K,4X4,SFS,,700.0,,0,0
FR0661,5.0,259.97,NQC300E300B016U,3X3,QFN,Copper,1170.0,,10,10
FR0661,5.0,259.97,TDC300E300B016K,3X3,QFN,Copper,1170.0,,10,10
FR0661,5.0,259.97,TQ-300E300B016A,3X3,QFN,Copper,1170.0,,10,10
FR0661,5.0,259.97,TQ-300E300B016K,3X3,QFN,Copper,1170.0,,10,10
FR0661,5.0,259.97,TQC300E300B016K,3X3,QFN,Copper,1170.0,,10,10
FR0663,5.0,167.1,TQ-700MB00B064A,11X7,QFN,0,150.0,,1,0
FR0663,5.0,167.1,TQ-700MB00B064K,11X7,QFN,0,150.0,,1,0
FR0668,3.0,219.28,NQ-500E500B032A,5X5,QFN,0,440.0,,17,16
FR0674,5.0,215.3,TQ-300E600B028A,6X3,QFN,Copper,585.0,,1,0
FR0674,5.0,215.3,TQ-300E600B028K,6X3,QFN,Copper,585.0,,1,0
FR0679,3.0,514.35,ND-250E200Z006P,2X2.5,QFN,Full PPF,1995.0,,1,0
FR0679,3.0,514.35,ND-250S200Z006P,2X2.5,QFN,Full PPF,2090.0,,0,0
FR0679,3.0,514.35,TDC250E200Z006P,2X2.5,QFN,Full PPF,2090.0,,0,0
FR0691,5.0,150.28,NQ-900E900B064A,9X9,QFN,0,120.0,,8,7
FR0691,5.0,150.28,NQC900E900B064A,9X9,QFN,0,120.0,,8,7
FR0691,5.0,150.28,NQC900E900B064K,9X9,QFN,0,120.0,,8,7
FR0694,3.0,356.98,TD-200S160Z004D,1.6X2,QFN,0,2990.0,,1,0
FR0694,3.0,356.98,TD-200S160Z004P,1.6X2,QFN,0,2990.0,,1,0
FR0695,3.0,331.12,ND-280E160D004A,1.6X2.8,QFN,Copper,2300.0,,1,0
FR0695,3.0,331.12,ND-280E160D004K,1.6X2.8,QFN,Copper,2300.0,,1,0
FR0695,3.0,331.12,ND-280Z160D004A,1.6X2.8,QFN,Copper,2300.0,,1,0
FR0695,3.0,331.12,NDC280E160D004K,1.6X2.8,QFN,Copper,2300.0,,1,0
FR0695,3.0,331.12,NDE280E160D004A,1.6X2.8,QFN,Copper,2300.0,,1,0
FR0695,3.0,331.12,NDE280E160D004K,1.6X2.8,QFN,Copper,2300.0,,1,0
FR0695,3.0,331.12,NDF280E160D004A,1.6X2.8,QFN,Copper,2300.0,,1,0
FR0695,3.0,331.12,NDF280E160D004K,1.6X2.8,QFN,Copper,2300.0,,1,0
FR0695,3.0,331.12,NDG280E160D004K,1.6X2.8,QFN,Copper,2300.0,,1,0
FR0695,5.0,275.23,ND-280E160D004A,1.6X2.8,QFN,Copper,2300.0,,0,0
FR0695,5.0,275.23,ND-280E160D004K,1.6X2.8,QFN,Copper,2300.0,,0,0
FR0695,5.0,275.23,ND-280Z160D004A,1.6X2.8,QFN,Copper,2300.0,,0,0
FR0695,5.0,275.23,NDC280E160D004K,1.6X2.8,QFN,Copper,2300.0,,0,0
FR0695,5.0,275.23,NDE280E160D004A,1.6X2.8,QFN,Copper,2300.0,,0,0
FR0695,5.0,275.23,NDE280E160D004K,1.6X2.8,QFN,Copper,2300.0,,0,0
FR0695,5.0,275.23,NDF280E160D004A,1.6X2.8,QFN,Copper,2300.0,,0,0
FR0695,5.0,275.23,NDF280E160D004K,1.6X2.8,QFN,Copper,2300.0,,0,0
FR0695,5.0,275.23,NDG280E160D004K,1.6X2.8,QFN,Copper,2300.0,,0,0
FR0699,3.0,492.56,MQC500E5001032A,5X5,SLP,,440.0,Step Cut,0,0
FR0699,3.0,459.62,NQ-500E500B032A,5X5,QFN,Copper,440.0,,7,7
FR0699,3.0,459.62,NQ-500E500B032K,5X5,QFN,Copper,440.0,,7,7
FR0699,3.0,492.56,NQ-500E500X032A,5X5,SFS,,440.0,,0,0
FR0699,3.0,492.56,NQ-500S5001032A,5X5,SLP,,440.0,Step Cut,0,0
FR0699,3.0,459.62,NQ-500S500B032A,5X5,QFN,Copper,440.0,,7,7
FR0699,3.0,492.56,NQ-500S500X032A,5X5,SFS,,440.0,,0,0
FR0699,3.0,492.56,NQC500E5001032A,5X5,SLP,,440.0,Step Cut,0,0
FR0699,3.0,459.62,NQC500E500B032A,5X5,QFN,Copper,440.0,,7,7
FR0699,5.0,207.09,MQC500E5001032A,5X5,SLP,,440.0,Full Cut,0,0
FR0699,5.0,212.33,NQ-500E500B032A,5X5,QFN,Copper,440.0,,16,16
FR0699,5.0,212.33,NQ-500E500B032K,5X5,QFN,Copper,440.0,,16,16
FR0699,5.0,207.09,NQ-500E500X032A,5X5,SFS,,440.0,,0,0
FR0699,5.0,207.09,NQ-500S5001032A,5X5,SLP,,440.0,Full Cut,0,0
FR0699,5.0,212.33,NQ-500S500B032A,5X5,QFN,Copper,440.0,,16,16
FR0699,5.0,207.09,NQ-500S500X032A,5X5,SFS,,440.0,,0,0
FR0699,5.0,207.09,NQC500E5001032A,5X5,SLP,,440.0,Full Cut,0,0
FR0699,5.0,212.33,NQC500E500B032A,5X5,QFN,Copper,440.0,,16,16
FR0700,5.0,190.37,NQC500E600B028K,6X5,QFN,Copper,360.0,,3,3
FR0700,5.0,190.37,NQC500E600B028U,6X5,QFN,Copper,360.0,,3,3
FR0700,5.0,190.37,TQ-500E600B028A,6X5,QFN,Copper,360.0,,3,3
FR0700,5.0,190.37,TQ-500E600B028K,6X5,QFN,Copper,360.0,,3,3
FR0700,5.0,190.37,TQ-500M600B028A,6X5,QFN,Copper,360.0,,3,3
FR0712,3.0,198.34,NQC700E700B048P,7X7,QFN,0,240.0,,7,6
FR0712,3.0,198.34,NQC700E700B048Y,7X7,QFN,0,240.0,,7,6
FR0712,3.0,198.34,TQC700E700B048P,7X7,QFN,0,240.0,,7,6
FR0715,5.0,155.93,NQ-A00EA00B072A,10X10,QFN,Copper,120.0,,2,2
FR0715,5.0,155.93,NQ-A00EA00B072K,10X10,QFN,Copper,120.0,,2,2
FR0715,5.0,155.93,NQCA00EA00B072A,10X10,QFN,Copper,120.0,,2,2
FR0716,3.0,219.28,MQC500E500B032D,5X5,QFN,0,440.0,,17,16
FR0716,3.0,219.28,MQC500E500B032P,5X5,QFN,0,440.0,,17,16
FR0716,3.0,219.28,NQ-500E500B032P,5X5,QFN,0,440.0,,17,16
FR0716,3.0,219.28,NQC500E500B032P,5X5,QFN,0,440.0,,17,16
FR0716,3.0,219.28,TQ-500E500B032P,5X5,QFN,0,440.0,,17,16
FR0716,3.0,219.28,TQC500E500B032P,5X5,QFN,0,440.0,,17,16
FR0716,3.0,219.28,TQC500M500B032P,5X5,QFN,0,440.0,,17,16
FR0720,3.0,244.05,MQ-400E400B024P,4X4,QFN,0,700.0,,11,10
FR0720,3.0,244.05,NQ-400E400B024P,4X4,QFN,0,700.0,,11,10
FR0720,3.0,244.05,NQC400E400B024P,4X4,QFN,0,700.0,,11,10
FR0720,3.0,244.05,TQ-400E400B024P,4X4,QFN,0,700.0,,11,10
FR0720,3.0,244.05,TQ-400M400B024P,4X4,QFN,0,700.0,,11,10
FR0720,3.0,244.05,TQC400E400B024D,4X4,QFN,0,700.0,,11,10
FR0720,3.0,244.05,TQC400E400B024P,4X4,QFN,0,700.0,,11,10
FR0720,3.0,219.28,TQC500E500B032P,5X5,QFN,0,440.0,,17,16
FR0726,1.0,86.78,NQ-300E3001020A,3X3,SLP,,1170.0,,0,0
FR0726,1.0,86.78,NQ-300E300B020A,3X3,QFN,Copper,1170.0,,0,0
FR0726,1.0,86.78,TQ-300E300B020A,3X3,QFN,Copper,1170.0,,0,0
FR0726,1.0,86.78,TQ-300E300B020K,3X3,QFN,Copper,1170.0,,0,0
FR0726,1.0,86.78,TQC300E300B020A,3X3,QFN,Copper,1170.0,,0,0
FR0726,1.0,86.78,TQC300E300B020K,3X3,QFN,Copper,1170.0,,0,0
FR0726,5.0,250.0,NQ-300E3001020A,3X3,SLP,,1170.0,Full Cut,0,0
FR0726,5.0,259.97,NQ-300E300B020A,3X3,QFN,Copper,1170.0,,10,10
FR0726,5.0,259.97,TQ-300E300B020A,3X3,QFN,Copper,1170.0,,10,10
FR0726,5.0,259.97,TQ-300E300B020K,3X3,QFN,Copper,1170.0,,10,10
FR0726,5.0,259.97,TQC300E300B020A,3X3,QFN,Copper,1170.0,,10,10
FR0726,5.0,259.97,TQC300E300B020K,3X3,QFN,Copper,1170.0,,10,10
FR0728,5.0,263.32,NQ-600E6001032A,6X6,SLP,,315.0,Full Cut,0,0
FR0728,5.0,263.32,NQ-600E6001032E,6X6,SLP,,315.0,Full Cut,0,0
FR0728,5.0,263.32,NQ-600E6001032U,6X6,SLP,,315.0,Full Cut,0,0
FR0728,5.0,180.98,NQ-600E600C032A,6X6,QFN,Copper,315.0,,11,10
FR0728,5.0,180.98,NQ-600E600C032E,6X6,QFN,Copper,315.0,,11,10
FR0728,5.0,180.98,NQ-600E600C032U,6X6,QFN,Copper,315.0,,11,10
FR0728,5.0,263.32,NQC600E6001032U,6X6,SLP,,315.0,Full Cut,0,0
FR0728,5.0,180.98,NQC600E600C032A,6X6,QFN,Copper,315.0,,11,10
FR0728,5.0,180.98,NQC600E600C032E,6X6,QFN,Copper,315.0,,11,10
FR0728,5.0,180.98,NQC600E600C032U,6X6,QFN,Copper,315.0,,11,10
FR0736,3.0,152.15,MQC900S900B064D,9X9,QFN,Selective PPF,120.0,,1,0
FR0736,3.0,152.15,NQ-900E900B064D,9X9,QFN,Selective PPF,120.0,,1,0
FR0736,3.0,152.15,NQ-900E900B064P,9X9,QFN,Selective PPF,120.0,,1,0
FR0736,3.0,152.15,NQC900E900B064D,9X9,QFN,Selective PPF,120.0,,1,0
FR0736,3.0,152.15,NQC900E900B064P,9X9,QFN,Selective PPF,120.0,,1,0
FR0736,3.0,152.15,TQC900E900B064P,9X9,QFN,Selective PPF,120.0,,1,0
FR0737,2.0,509.22,TD-200E200C006D,2X2,QFN,Full PPF,2470.0,,1,0
FR0737,2.0,509.22,TD-200E200C006P,2X2,QFN,Full PPF,2470.0,,1,0
FR0737,2.0,509.22,TDC200E200C006D,2X2,QFN,Full PPF,2470.0,,1,0
FR0737,2.0,509.22,TDC200E200C006P,2X2,QFN,Full PPF,2470.0,,1,0
FR0737,3.0,345.37,TD-200E200C006D,2X2,QFN,Full PPF,2470.0,,1,0
FR0737,3.0,345.37,TD-200E200C006P,2X2,QFN,Full PPF,2470.0,,1,0
FR0737,3.0,345.37,TDC200E200C006D,2X2,QFN,Full PPF,2470.0,,1,0
FR0737,3.0,345.37,TDC200E200C006P,2X2,QFN,Full PPF,2470.0,,1,0
FR0737,5.0,288.94,TD-200E200C006D,2X2,QFN,Full PPF,2470.0,,0,0
FR0737,5.0,288.94,TD-200E200C006P,2X2,QFN,Full PPF,2470.0,,0,0
FR0737,5.0,288.94,TDC200E200C006D,2X2,QFN,Full PPF,2470.0,,0,0
FR0737,5.0,288.94,TDC200E200C006P,2X2,QFN,Full PPF,2470.0,,0,0
FR0738,3.0,184.1,NQ-700E700B048D,7X7,QFN,Full PPF,240.0,,2,2
FR0738,3.0,184.1,NQ-700E700B048P,7X7,QFN,Full PPF,240.0,,2,2
FR0738,3.0,184.1,NQ-700M700B048D,7X7,QFN,Full PPF,240.0,,2,2
FR0738,3.0,184.1,NQ-700M700B048P,7X7,QFN,Full PPF,240.0,,2,2
FR0738,3.0,184.1,NQC700E700B048B,7X7,QFN,Full PPF,240.0,,2,2
FR0738,3.0,184.1,NQC700E700B048D,7X7,QFN,Full PPF,240.0,,2,2
FR0738,3.0,184.1,NQC700E700B048P,7X7,QFN,Full PPF,240.0,,2,2
FR0738,3.0,184.1,TQC700E700B048P,7X7,QFN,Full PPF,240.0,,2,2
FR0747,5.0,259.97,NQ-300E300B016A,3X3,QFN,Copper,1170.0,,10,10
FR0747,5.0,259.97,NQC300E300B016A,3X3,QFN,Copper,1170.0,,10,10
FR0751,5.0,202.14,NQ-500E5001032A,5X5,SLP,,440.0,Full Cut,0,0
FR0751,5.0,202.14,NQ-500E5001032E,5X5,SLP,,440.0,Full Cut,0,0
FR0751,5.0,202.14,NQ-500E5001032U,5X5,SLP,,440.0,Full Cut,0,0
FR0751,5.0,212.33,NQ-500E500B032A,5X5,QFN,Copper,440.0,,16,16
FR0751,5.0,212.33,NQ-500E500B032E,5X5,QFN,Copper,440.0,,16,16
FR0751,5.0,212.33,NQ-500E500B032K,5X5,QFN,Copper,440.0,,16,16
FR0751,5.0,212.33,NQ-500E500B032U,5X5,QFN,Copper,440.0,,16,16
FR0751,5.0,202.14,NQ-500E500X032E,5X5,SFS,,440.0,,0,0
FR0751,5.0,202.14,NQ-500M5001032A,5X5,SLP,,440.0,Full Cut,0,0
FR0751,5.0,202.14,NQ-500M5001032E,5X5,SLP,,440.0,Full Cut,0,0
FR0751,5.0,202.14,NQ-500M5001032U,5X5,SLP,,440.0,Full Cut,0,0
FR0751,5.0,212.33,NQ-500M500B032A,5X5,QFN,Copper,440.0,,16,16
FR0751,5.0,212.33,NQ-500M500B032U,5X5,QFN,Copper,440.0,,16,16
FR0751,5.0,202.14,NQ-500M500X032A,5X5,SFS,,440.0,,0,0
FR0751,5.0,202.14,NQ-500M500X032E,5X5,SFS,,440.0,,0,0
FR0751,5.0,202.14,NQC500E5001032A,5X5,SLP,,440.0,Full Cut,0,0
FR0751,5.0,202.14,NQC500E5001032E,5X5,SLP,,440.0,Full Cut,0,0
FR0751,5.0,202.14,NQC500E5001032U,5X5,SLP,,440.0,Full Cut,0,0
FR0751,5.0,202.14,NQC500E5001032Z,5X5,SLP,,440.0,Full Cut,0,0
FR0751,5.0,212.33,NQC500E500B032A,5X5,QFN,Copper,440.0,,16,16
FR0751,5.0,212.33,NQC500E500B032E,5X5,QFN,Copper,440.0,,16,16
FR0751,5.0,212.33,NQC500E500B032K,5X5,QFN,Copper,440.0,,16,16
FR0751,5.0,212.33,NQC500E500B032U,5X5,QFN,Copper,440.0,,16,16
FR0751,5.0,202.14,NQC500E500X032U,5X5,SFS,,440.0,,0,0
FR0751,5.0,212.33,NQC500M500B032A,5X5,QFN,Copper,440.0,,16,16
FR0751,5.0,212.33,TQ-500E500B032A,5X5,QFN,Copper,440.0,,16,16
FR0751,5.0,212.33,TQC500E500B032U,5X5,QFN,Copper,440.0,,16,16
FR0752,1.0,458.35,TD-200E200M008A,2X2,QFN,0,2470.0,,1,0
FR0752,1.0,458.35,TD-200E200M008K,2X2,QFN,0,2470.0,,1,0
FR0752,1.0,458.35,TD-200E200M008P,2X2,QFN,0,2470.0,,1,0
FR0752,3.0,379.36,TD-200E200M008A,2X2,QFN,0,2470.0,,9,8
FR0752,3.0,379.36,TD-200E200M008K,2X2,QFN,0,2470.0,,9,8
FR0752,3.0,379.36,TD-200E200M008P,2X2,QFN,0,2470.0,,9,8
FR0755,5.0,213.15,TQ-400E600A038A,6X4,QFN,Copper,450.0,,2,2
FR0755,5.0,213.15,TQ-400E600A038K,6X4,QFN,Copper,450.0,,2,2
FR0756,3.0,244.05,ND-400E400B010P,4X4,QFN,0,700.0,,11,10
FR0759,5.0,302.4,NQ-400E4001024A,4X4,SLP,,700.0,Full Cut,0,0
FR0759,5.0,226.82,NQ-400E400B024A,4X4,QFN,0,700.0,,12,12
FR0759,5.0,226.82,NQ-400E400B024K,4X4,QFN,0,700.0,,12,12
FR0759,5.0,226.82,NQC400E400B024A,4X4,QFN,0,700.0,,12,12
FR0759,5.0,226.82,TQ-400E400B024A,4X4,QFN,0,700.0,,12,12
FR0759,5.0,226.82,TQ-400E400B024K,4X4,QFN,0,700.0,,12,12
FR0759,5.0,226.82,TQC400E400B024A,4X4,QFN,0,700.0,,12,12
FR0770,5.0,162.64,TQ-700E800B052A,8X7,QFN,Copper,210.0,,2,2
FR0770,5.0,162.64,TQ-700M800B052A,8X7,QFN,Copper,210.0,,2,2
FR0770,5.0,152.88,TQ-700M800B052K,7X8,QFN,Copper,210.0,,0,0
FR0771,5.0,180.98,TQ-600E600B040A,6X6,QFN,Copper,315.0,,11,10
FR0771,5.0,180.98,TQ-600E600B040K,6X6,QFN,Copper,315.0,,11,10
FR0772,5.0,227.77,TQ-300E600B028A,6X3,QFN,0,585.0,,2,2
FR0772,5.0,227.77,TQ-300E600B028K,6X3,QFN,0,585.0,,2,2
FR0772,5.0,242.04,TQC300E600B028K,3X6,QFN,0,585.0,,1,0
FR0773,3.0,188.12,ND-400E3001012A,3X4,SLP,,910.0,Step Cut,0,0
FR0773,3.0,188.12,ND-400E300B012A,3X4,QFN,Copper,910.0,,1,0
FR0773,3.0,188.12,NDC400E3001012A,3X4,SLP,,910.0,Step Cut,0,0
FR0773,3.0,188.12,NDC400E3001012K,3X4,SLP,,910.0,Step Cut,0,0
FR0773,3.0,188.12,NDC400E300B012A,3X4,QFN,Copper,910.0,,1,0
FR0773,3.0,188.12,NDC400E300B012K,3X4,QFN,Copper,910.0,,1,0
FR0773,5.0,246.19,ND-400E3001012A,3X4,SLP,,910.0,Full Cut,0,0
FR0773,5.0,221.42,ND-400E300B012A,3X4,QFN,Copper,910.0,,2,2
FR0773,5.0,246.19,NDC400E3001012A,3X4,SLP,,910.0,Full Cut,0,0
FR0773,5.0,246.19,NDC400E3001012K,3X4,SLP,,910.0,Full Cut,0,0
FR0773,5.0,221.42,NDC400E300B012A,3X4,QFN,Copper,910.0,,2,2
FR0773,5.0,221.42,NDC400E300B012K,3X4,QFN,Copper,910.0,,2,2
FR0781,5.0,212.33,NQ-500E500B032A,5X5,QFN,Copper,440.0,,16,16
FR0781,5.0,237.17,NQ-500M500X032A,5X5,SFS,,440.0,,0,0
FR0781,5.0,212.33,NQ-500S500B032A,5X5,QFN,Copper,440.0,,16,16
FR0781,5.0,212.33,TQ-500E500B032A,5X5,QFN,Copper,440.0,,16,16
FR0781,5.0,212.33,TQ-500E500B032K,5X5,QFN,Copper,440.0,,16,16
FR0784,3.0,290.06,MQ-300S300B016P,3X3,QFN,Full PPF,1170.0,,8,8
FR0784,3.0,290.06,MQC300S300B016P,3X3,QFN,Full PPF,1170.0,,8,8
FR0784,3.0,290.06,NQ-300E300B016D,3X3,QFN,Full PPF,1170.0,,8,8
FR0784,3.0,290.06,NQ-300E300B016P,3X3,QFN,Full PPF,1170.0,,8,8
FR0784,3.0,290.06,NQC300E300B016D,3X3,QFN,Full PPF,1170.0,,8,8
FR0784,3.0,290.06,NQC300E300B016P,3X3,QFN,Full PPF,1170.0,,8,8
FR0784,3.0,249.73,TQ-300E300B016D,3X3,QFN,Full PPF,1824.0,,0,0
FR0784,3.0,290.06,TQ-300E300B016P,3X3,QFN,Full PPF,1170.0,,8,8
FR0784,3.0,290.06,TQC300E300B016D,3X3,QFN,Full PPF,1170.0,,8,8
FR0784,3.0,290.06,TQC300E300B016P,3X3,QFN,Full PPF,1170.0,,8,8
FR0785,0.0,426.09,MQ-400E4001024A,4X4,SLP,,700.0,,0,0
FR0785,0.0,426.09,MQ-400E4001024K,4X4,SLP,,700.0,,0,0
FR0785,0.0,426.09,NQ-400E4001024A,4X4,SLP,,700.0,,0,0
FR0785,0.0,426.09,NQ-400E4001024K,4X4,SLP,,700.0,,0,0
FR0785,0.0,426.09,NQ-400E400B024A,4X4,QFN,Copper,700.0,,0,0
FR0785,0.0,426.09,NQ-400E400X024A,4X4,SFS,,700.0,,0,0
FR0785,0.0,426.09,NQ-400E400X024K,4X4,SFS,,700.0,,0,0
FR0785,0.0,426.09,NQC400E4001024A,4X4,SLP,,700.0,,0,0
FR0785,3.0,341.1,MQ-400E4001024A,4X4,SLP,,700.0,Step Cut,0,0
FR0785,3.0,341.1,MQ-400E4001024K,4X4,SLP,,700.0,Step Cut,0,0
FR0785,3.0,341.1,NQ-400E4001024A,4X4,SLP,,700.0,Step Cut,0,0
FR0785,3.0,341.1,NQ-400E4001024K,4X4,SLP,,700.0,Step Cut,0,0
FR0785,3.0,383.14,NQ-400E400B024A,4X4,QFN,Copper,700.0,,3,3
FR0785,3.0,341.1,NQ-400E400X024A,4X4,SFS,,700.0,,0,0
FR0785,3.0,341.1,NQ-400E400X024K,4X4,SFS,,700.0,,0,0
FR0785,3.0,341.1,NQC400E4001024A,4X4,SLP,,700.0,Step Cut,0,0
FR0785,5.0,214.83,MQ-400E4001024A,4X4,SLP,,700.0,Full Cut,0,0
FR0785,5.0,214.83,MQ-400E4001024K,4X4,SLP,,700.0,Full Cut,0,0
FR0785,5.0,214.83,NQ-400E4001024A,4X4,SLP,,700.0,Full Cut,0,0
FR0785,5.0,214.83,NQ-400E4001024K,4X4,SLP,,700.0,Full Cut,0,0
FR0785,5.0,231.6,NQ-400E400B024A,4X4,QFN,Copper,700.0,,23,22
FR0785,5.0,214.83,NQ-400E400X024A,4X4,SFS,,700.0,,0,0
FR0785,5.0,214.83,NQ-400E400X024K,4X4,SFS,,700.0,,0,0
FR0785,5.0,214.83,NQC400E4001024A,4X4,SLP,,700.0,Full Cut,0,0
FR0798,5.0,167.12,TQ-500M600A042A,6X5,QFN,0,360.0,,5,4
FR0799,5.0,198.64,TQ-300E500B024A,5X3,QFN,Copper,715.0,,1,0
FR0799,5.0,291.4,TQ-300E500B024K,3X5,QFN,Copper,715.0,,2,2
FR0800,3.0,290.06,TDC300M300C008P,3X3,QFN,Full PPF,1170.0,,8,8
FR0800,3.0,290.06,TDW300E300C008P,3X3,QFN,Full PPF,1170.0,,8,8
FR0800,3.0,290.06,TDW300M300C008P,3X3,QFN,Full PPF,1170.0,,8,8
FR0806,2.0,214.81,NQ-900E900B064A,9X9,QFN,0,120.0,,1,0
FR0806,2.0,214.81,NQ-900E900B064K,9X9,QFN,0,120.0,,1,0
FR0806,2.0,214.81,NQC900E900B064A,9X9,QFN,0,120.0,,1,0
FR0806,2.0,214.81,NQC900E900B064K,9X9,QFN,0,120.0,,1,0
FR0806,5.0,150.28,NQ-900E900B064A,9X9,QFN,0,120.0,,8,7
FR0806,5.0,150.28,NQ-900E900B064K,9X9,QFN,0,120.0,,8,7
FR0806,5.0,150.28,NQC900E900B064A,9X9,QFN,0,120.0,,8,7
FR0806,5.0,150.28,NQC900E900B064K,9X9,QFN,0,120.0,,8,7
FR0809,5.0,212.33,TQ-500E500B032A,5X5,QFN,Copper,440.0,,16,16
FR0809,5.0,212.33,TQ-500E500B032K,5X5,QFN,Copper,440.0,,16,16
FR0810,5.0,160.64,TQ-700E700B048A,7X7,QFN,Copper,240.0,,10,8
FR0810,5.0,160.64,TQ-700E700B048K,7X7,QFN,Copper,240.0,,10,8
FR0814,5.0,340.53,TD-200E200B008C,2X2,QFN,Copper,2470.0,,5,5
FR0823,5.0,174.42,TQ-700E800B052A,8X7,QFN,0,210.0,,1,0
FR0823,5.0,174.42,TQ-700E800B052K,8X7,QFN,0,210.0,,1,0
FR0860,3.0,459.62,NQ-500E500B032A,5X5,QFN,Copper,440.0,,7,7
FR0860,3.0,459.62,TQ-500E500B032A,5X5,QFN,Copper,440.0,,7,7
FR0860,3.0,534.2,TQ-500E500X032A,5X5,SFS,,440.0,,0,0
FR0860,5.0,212.33,NQ-500E500B032A,5X5,QFN,Copper,440.0,,16,16
FR0860,5.0,212.33,TQ-500E500B032A,5X5,QFN,Copper,440.0,,16,16
FR0860,5.0,227.3,TQ-500E500X032A,5X5,SFS,,440.0,,0,0
FR0868,1.0,292.76,MQD400E650Z022C,6.5X4,QFN,0,450.0,,1,0
FR0868,1.0,292.76,MQD400E650Z022N,6.5X4,QFN,0,450.0,,1,0
FR0868,3.0,313.64,MQD400E650Z022C,6.5X4,QFN,0,450.0,,0,0
FR0868,3.0,313.64,MQD400E650Z022N,6.5X4,QFN,0,450.0,,0,0
FR0868,5.0,266.0,MQD400E650Z022C,6.5X4,QFN,0,450.0,,0,0
FR0868,5.0,266.0,MQD400E650Z022N,6.5X4,QFN,0,450.0,,0,0
FR0873,3.0,259.65,MQD400E450Z018C,4X4.5,QFN,0,600.0,,1,0
FR0873,5.0,264.62,MQD400E450Z018C,4X4.5,QFN,0,600.0,,1,0
FR0875,3.0,198.34,NQ-700E700A056P,7X7,QFN,0,240.0,,7,6
FR0875,3.0,198.34,NQC700E700A056P,7X7,QFN,0,240.0,,7,6
FR0884,3.0,244.05,NQ-400E400A032P,4X4,QFN,0,700.0,,11,10
FR0884,3.0,244.05,NQC400E400A032D,4X4,QFN,0,700.0,,11,10
FR0884,3.0,244.05,NQC400E400A032P,4X4,QFN,0,700.0,,11,10
FR0887,3.0,219.28,MQ-500S500B032P,5X5,QFN,0,440.0,,17,16
FR0887,3.0,219.28,NQ-500E500B032D,5X5,QFN,0,440.0,,17,16
FR0887,3.0,219.28,NQ-500E500B032P,5X5,QFN,0,440.0,,17,16
FR0887,3.0,219.28,NQ-500S500B032D,5X5,QFN,0,440.0,,17,16
FR0887,3.0,219.28,NQ-500S500B032P,5X5,QFN,0,440.0,,17,16
FR0887,3.0,219.28,NQC500E500B032P,5X5,QFN,0,440.0,,17,16
FR0887,3.0,219.28,TQ-500E500B032P,5X5,QFN,0,440.0,,17,16
FR0888,3.0,217.59,NQ-500E500B032D,5X5,QFN,Full PPF,440.0,,4,4
FR0888,3.0,217.59,NQ-500E500B032P,5X5,QFN,Full PPF,440.0,,4,4
FR0888,3.0,217.59,NQC500E500B032D,5X5,QFN,Full PPF,440.0,,4,4
FR0888,3.0,217.59,NQC500E500B032P,5X5,QFN,Full PPF,440.0,,4,4
FR0890,3.0,244.05,NQ-400E400B024D,4X4,QFN,0,700.0,,11,10
FR0890,3.0,244.05,NQ-400E400B024P,4X4,QFN,0,700.0,,11,10
FR0890,3.0,244.05,NQC400E400B024B,4X4,QFN,0,700.0,,11,10
FR0890,3.0,244.05,NQC400E400B024D,4X4,QFN,0,700.0,,11,10
FR0890,3.0,244.05,NQC400E400B024P,4X4,QFN,0,700.0,,11,10
FR0890,3.0,244.05,TQ-400E400B024D,4X4,QFN,0,700.0,,11,10
FR0890,3.0,244.05,TQ-400E400B024P,4X4,QFN,0,700.0,,11,10
FR0896,3.0,231.0,NQ-400E400C016D,4X4,QFN,Full PPF,700.0,,2,2
FR0896,3.0,231.0,NQ-400E400C016P,4X4,QFN,Full PPF,700.0,,2,2
FR0898,3.0,217.59,NQ-500E500B028D,5X5,QFN,Full PPF,440.0,,4,4
FR0898,3.0,217.59,NQ-500E500B028P,5X5,QFN,Full PPF,440.0,,4,4
FR0898,3.0,217.59,NQC500E500B028P,5X5,QFN,Full PPF,440.0,,4,4
FR0918,1.0,299.72,NQ-400E400C016P,4X4,QFN,Full PPF,700.0,,2,2
FR0918,1.0,299.72,NQC400E400C016P,4X4,QFN,Full PPF,700.0,,2,2
FR0922,5.0,259.97,TDC300E300C008A,3X3,QFN,Copper,1170.0,,10,10
FR0928,3.0,219.28,NQC500E500A040D,5X5,QFN,0,440.0,,17,16
FR0928,3.0,219.28,NQC500E500A040P,5X5,QFN,0,440.0,,17,16
FR0928,3.0,219.28,TQ-500E500A040D,5X5,QFN,0,440.0,,17,16
FR0928,3.0,219.28,TQ-500E500A040P,5X5,QFN,0,440.0,,17,16
FR0928,3.0,219.28,TQC500E500A040P,5X5,QFN,0,440.0,,17,16
FR0928,3.0,219.28,TQW500E500A040P,5X5,QFN,0,440.0,,17,16
FR0929,3.0,198.76,MQ-600M600B040B,6X6,QFN,Full PPF,315.0,,2,2
FR0929,3.0,198.76,NQ-600E600B040D,6X6,QFN,Full PPF,315.0,,2,2
FR0929,3.0,198.76,NQ-600E600B040P,6X6,QFN,Full PPF,315.0,,2,2
FR0929,3.0,198.76,NQC600E600B040D,6X6,QFN,Full PPF,315.0,,2,2
