FRAME_STOCK,SPEED (IPS),TIME/STRIP,PACKAGE_CODE,Package size ,Package group,Lead frame,Unit/strip,Strip/lot,Process,Data_Before_Filter,Data_After_Filter
FR1229,3.0,193.41,NQ-600E600B040D,6X6,QFN,PPF,315.0,40.0,,3,3
FR1229,3.0,193.41,NQ-600E600B040P,6X6,QFN,PPF,315.0,40.0,,3,3
FR1229,3.0,193.41,NQC600E600B040D,6X6,QFN,PPF,315.0,40.0,,3,3
FR1229,3.0,193.41,NQC600E600B040P,6X6,QFN,PPF,315.0,40.0,,3,3
FR1230,3.0,262.53,TD-300M200B010P,2X3,QFN,PPF,1170.0,30.0,,1,0
FR1230,3.0,262.53,TDC300M200B010D,2X3,QFN,PPF,1710.0,20.0,,0,0
FR1230,3.0,262.53,TDC300M200B010P,2X3,QFN,PPF,1710.0,20.0,,0,0
FR1234,3.0,268.35,NQ-400E450B026F,4.5X4,QFN,PPF,600.0,30.0,,1,0
FR1234,3.0,268.35,NQ-400E450B026M,4.5X4,QFN,PPF,600.0,30.0,,1,0
FR1239,5.0,222.48,TQ-300E4001018C,4X3,SLP,Cu,910.0,40.0,Full Cut,2,2
FR1239,5.0,228.12,TQ-300E4001018N,3X4,SLP,Cu,910.0,40.0,Full Cut,2,2
FR1239,5.0,242.88,TQ-300E400B018C,4X3,QFN,CU,910.0,20.0,,0,0
FR1239,7.0,213.1,TQ-300E4001018C,4X3,SLP,Cu,910.0,40.0,,1,0
FR1239,7.0,213.1,TQ-300E4001018N,3X4,SLP,Cu,910.0,40.0,,0,0
FR1239,7.0,213.1,TQ-300E400B018C,4X3,QFN,Cu,910.0,20.0,,0,0
FR1255,5.0,176.63,ND-400E400D010A,4X4,QFN,CU,700.0,40.0,,12,11
FR1255,5.0,176.63,ND-400E400D010K,4X4,QFN,CU,700.0,40.0,,12,11
FR1263,5.0,148.69,NQ-700E7001048A,7X7,SLP,Cu,240.0,30.0,Full Cut,9,8
FR1263,5.0,148.69,NQC700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR1263,5.0,148.69,NQC700E7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR1263,5.0,148.69,NQC700E7001048U,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR1263,5.0,148.69,TQ-700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut,9,8
FR1263,7.0,159.58,NQ-700E7001048A,7X7,SLP,Cu,240.0,30.0,,1,0
FR1263,7.0,159.58,NQC700E7001048A,7X7,SLP,Cu,240.0,40.0,,1,0
FR1263,7.0,159.58,NQC700E7001048K,7X7,SLP,Cu,240.0,40.0,,1,0
FR1263,7.0,159.58,NQC700E7001048U,7X7,SLP,Cu,240.0,40.0,,1,0
FR1263,7.0,159.58,TQ-700E7001048A,7X7,SLP,Cu,240.0,40.0,,1,0
FR1269,5.0,218.51,MQ-300E3001016A,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR1269,5.0,218.51,MQ-300E3001016K,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR1269,5.0,218.51,NQ-300E3001016A,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR1269,5.0,218.51,NQ-300E3001016K,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR1269,5.0,234.04,NQ-300E300B016A,3X3,QFN,CU,1170.0,30.0,,9,8
FR1285,3.0,589.52,MQC400S400X024A,4X4,SFS,,700.0,40.0,,0,0
FR1285,3.0,589.52,NQ-400E4001024K,4X4,SLP,Cu,700.0,40.0,Step Cut,1,0
FR1285,3.0,589.52,NQ-400E400X024A,4X4,SFS,,700.0,40.0,,0,0
FR1285,3.0,589.52,NQ-400E400X024U,4X4,SFS,,700.0,40.0,,0,0
FR1285,3.0,589.52,NQC400E400B024A,4X4,QFN,Cu,700.0,40.0,,1,0
FR1285,3.0,589.52,NQC400E400B024K,4X4,QFN,Cu,700.0,40.0,,1,0
FR1285,3.0,589.52,NQC400E400X024A,4X4,SFS,,700.0,40.0,,0,0
FR1285,3.0,589.52,NQC400E400X024U,4X4,SFS,,700.0,40.0,,0,0
FR1285,3.0,589.52,TQ-400E400B024A,4X4,QFN,Cu,700.0,40.0,,1,0
FR1285,3.0,589.52,TQ-400E400B024K,4X4,QFN,Cu,700.0,40.0,,1,0
FR1285,5.0,186.18,MQC400S400X024A,4X4,SFS,,700.0,40.0,,0,0
FR1285,5.0,209.28,NQ-400E4001024K,4X4,SLP,Cu,700.0,40.0,Full Cut,9,9
FR1285,5.0,186.18,NQ-400E400X024A,4X4,SFS,,700.0,40.0,,0,0
FR1285,5.0,186.18,NQ-400E400X024U,4X4,SFS,,700.0,40.0,,0,0
FR1285,5.0,176.63,NQC400E400B024A,4X4,QFN,CU,700.0,40.0,,12,11
FR1285,5.0,176.63,NQC400E400B024K,4X4,QFN,CU,700.0,40.0,,12,11
FR1285,5.0,186.18,NQC400E400X024A,4X4,SFS,,700.0,40.0,,0,0
FR1285,5.0,186.18,NQC400E400X024U,4X4,SFS,,700.0,40.0,,0,0
FR1285,5.0,176.63,TQ-400E400B024A,4X4,QFN,CU,700.0,40.0,,12,11
FR1285,5.0,176.63,TQ-400E400B024K,4X4,QFN,CU,700.0,40.0,,12,11
FR1297,3.0,456.52,ND-300E3001010A,3X3,SLP,Cu,1170.0,30.0,Step Cut,2,2
FR1297,3.0,456.52,ND-300E3001010K,3X3,SLP,Cu,1170.0,30.0,Step Cut,2,2
FR1297,3.0,456.52,NDC300E3001010A,3X3,SLP,Cu,1170.0,30.0,Step Cut,2,2
FR1297,3.0,456.52,NDC300E3001010K,3X3,SLP,Cu,1170.0,30.0,Step Cut,2,2
FR1297,5.0,218.51,ND-300E3001010A,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR1297,5.0,218.51,ND-300E3001010K,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR1297,5.0,218.51,NDC300E3001010A,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR1297,5.0,218.51,NDC300E3001010K,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR1298,7.0,189.23,NQ-350E3501014A,3.5X3.5,SLP,Cu,880.0,40.0,,1,0
FR1298,7.0,189.23,NQ-350E3501014K,3.5X3.5,SLP,Cu,880.0,40.0,,1,0
FR1304,5.0,218.51,MDC300E3001008K,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR1304,5.0,218.51,ND-300E3001008A,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR1304,5.0,218.51,ND-300E3001008K,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR1304,5.0,218.51,NDC300E3001008A,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR1321,5.0,209.28,NQ-400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut,9,9
FR1321,5.0,209.28,NQ-400E4001024K,4X4,SLP,Cu,700.0,40.0,Full Cut,9,9
FR1324,5.0,209.28,TQ-400E4001016A,4X4,SLP,Cu,700.0,40.0,Full Cut,9,9
FR1324,5.0,209.28,TQ-400E4001016K,4X4,SLP,Cu,700.0,40.0,Full Cut,9,9
FR1324,5.0,176.63,TQ-400E400C016A,4X4,QFN,CU,700.0,40.0,,12,11
FR1324,5.0,176.63,TQ-400E400C016K,4X4,QFN,CU,700.0,40.0,,12,11
FR1327,7.0,160.35,NQ-700E7001048A,7X7,SLP,Cu,240.0,30.0,,1,0
FR1327,7.0,160.35,NQ-700E7001048K,7X7,SLP,Cu,240.0,40.0,,1,0
FR1327,7.0,160.35,NQC700E7001048A,7X7,SLP,Cu,240.0,40.0,,1,0
FR1327,7.0,160.35,NQC700E7001048K,7X7,SLP,Cu,240.0,40.0,,1,0
FR1327,7.0,160.35,NQC700M7001048A,7X7,SLP,Cu,240.0,40.0,,1,0
FR1327,7.0,160.35,NQC700M700B048A,7X7,QFN,Cu,240.0,40.0,,0,0
FR1327,7.0,160.35,NQO700E7001048A,7X7,SLP,Cu,240.0,40.0,,1,0
FR1328,5.0,176.63,NQ-400E400C016A,4X4,QFN,CU,700.0,40.0,,12,11
FR1328,5.0,176.63,NQ-400E400C016K,4X4,QFN,CU,700.0,40.0,,12,11
FR1339,3.0,245.33,NDC600M400A023P,4X6,QFN,PPF,490.0,40.0,,1,0
FR1339,3.0,245.33,NDW600M400A023P,4X6,QFN,PPF,490.0,40.0,,1,0
FR1376,5.0,176.8,MDF300E220Z004A,3X2.2,QFN,CU,1530.0,40.0,,1,0
FR1376,5.0,176.8,MDF300E220Z004K,3X2.2,QFN,CU,1530.0,40.0,,1,0
FR1390,5.0,296.43,ND-200E2201006A,2.2X2,SLP,Cu,2210.0,30.0,Full Cut,1,0
FR1390,5.0,296.43,ND-200E220C006A,2.2X2,QFN,CU,2210.0,30.0,,0,0
FR1392,5.0,273.9,TD-200E2001006A,2X2,SLP,Cu,2470.0,20.0,Full Cut,5,5
FR1392,5.0,273.9,TD-200E2001006K,2X2,SLP,Cu,2470.0,20.0,Full Cut,5,5
FR1397,5.0,209.28,TD-400E4001008A,4X4,SLP,Cu,700.0,40.0,Full Cut,9,9
FR1397,5.0,209.28,TDC400E4001008A,4X4,SLP,Cu,700.0,40.0,Full Cut,9,9
FR1407,5.0,192.82,MQC500E5001032A,5X5,SLP,Cu,440.0,40.0,Full Cut,8,8
FR1407,5.0,192.82,MQC500E5001032K,5X5,SLP,Cu,440.0,40.0,Full Cut,8,8
FR1414,5.0,233.9,TD-300D2001012A,2X3,SLP,Cu,1710.0,30.0,Full Cut,2,2
FR1414,5.0,233.9,TD-300E2001012A,2X3,SLP,Cu,1710.0,30.0,Full Cut,2,2
FR1414,5.0,233.9,TD-300E2001012K,2X3,SLP,Cu,1710.0,30.0,Full Cut,2,2
FR1414,5.0,233.9,TDC300E2001012A,2X3,SLP,Cu,1710.0,30.0,Full Cut,2,2
FR1414,5.0,233.9,TDC300E2001012K,2X3,SLP,Cu,1710.0,30.0,Full Cut,2,2
FR1420,5.0,198.61,TQ-350D900B042A,9X3.5,QFN,CU,330.0,40.0,,1,0
FR1420,5.0,198.61,TQ-350E900B042A,9X3.5,QFN,CU,330.0,40.0,,1,0
FR1420,5.0,198.61,TQC350D900B042A,9X3.5,QFN,CU,330.0,40.0,,1,0
FR1420,5.0,198.61,TQC350D900B042K,3.5X9,QFN,CU,330.0,40.0,,0,0
FR1449,5.0,218.51,TD-300E3001010A,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR1449,5.0,218.51,TD-300E3001010K,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR1456,7.0,194.41,NQP400E3501014C,3.5X4,SLP,Cu,770.0,40.0,,2,2
FR1456,7.0,194.41,NQP400E3501014N,3.5X4,SLP,Cu,770.0,40.0,,2,2
FR1492,5.0,223.44,TQ-500E500C020A,5X5,QFN,CU,440.0,40.0,,13,13
FR1492,5.0,223.44,TQ-500E500C020E,5X5,QFN,CU,440.0,40.0,,13,13
FR1492,5.0,223.44,TQ-500E500C020K,5X5,QFN,CU,440.0,40.0,,13,13
FR1492,5.0,223.44,TQC500E500C020K,5X5,QFN,CU,440.0,40.0,,13,13
FR1504,5.0,176.63,TQ-400E400B024A,4X4,QFN,CU,700.0,40.0,,12,11
FR1504,5.0,176.63,TQ-400E400B024K,4X4,QFN,CU,700.0,40.0,,12,11
FR1504,5.0,176.63,TQC400E400B024K,4X4,QFN,CU,700.0,40.0,,12,11
FR1508,5.0,234.04,ND-300E300B012A,3X3,QFN,CU,1170.0,30.0,,9,8
FR1508,5.0,234.04,NDC300E300B012A,3X3,QFN,CU,1170.0,30.0,,9,8
FR1508,5.0,234.04,NDC300M300B012A,3X3,QFN,CU,1170.0,10.0,,9,8
FR1508,5.0,234.04,NDC300S300B012A,3X3,QFN,CU,1170.0,30.0,,9,8
FR1508,5.0,234.04,NDC300S300B012K,3X3,QFN,CU,1170.0,18.0,,9,8
FR1508,5.0,234.04,NDC300S300B012U,3X3,QFN,CU,1170.0,30.0,,9,8
FR1528,5.0,148.25,TQ-700E700B048A,7X7,QFN,CU,240.0,40.0,,6,5
FR1528,5.0,148.25,TQ-700E700B048K,7X7,QFN,CU,240.0,40.0,,6,5
FR1538,5.0,142.89,TQ-700EB00B064A,11X7,QFN,CU,150.0,40.0,,1,0
FR1538,5.0,142.89,TQ-700EB00B064K,11X7,QFN,CU,150.0,40.0,,1,0
FR1551,3.0,579.92,ND-400E400X012E,4X4,SFS,,700.0,40.0,,0,0
FR1551,3.0,579.92,ND-400E400X012U,4X4,SFS,,700.0,40.0,,0,0
FR1552,3.0,490.25,NQ-500E500C020U,5X5,QFN,Cu,440.0,40.0,,4,3
FR1552,3.0,574.09,NQ-500E500X020E,5X5,SFS,,440.0,40.0,,0,0
FR1552,3.0,574.09,NQ-500E500X020U,5X5,SFS,,440.0,40.0,,0,0
FR1559,5.0,160.0,NQ-350E350Z018N,3.5X3.5,QFN,CU,880.0,40.0,,1,0
FR1559,5.0,160.0,NQ-350E350Z018W,3.5X3.5,QFN,CU,880.0,20.0,,1,0
FR1579,3.0,220.23,4QC400M500U025B,5X4,QFN,PPF,560.0,30.0,,1,0
FR1579,3.0,220.23,4QC400M500U025U,5X4,QFN,Cu,560.0,30.0,,0,0
FR1579,4.0,186.79,4QC400M500U025B,5X4,QFN,PPF,560.0,30.0,,0,0
FR1579,4.0,186.79,4QC400M500U025U,5X4,QFN,PPF,560.0,30.0,,0,0
FR1583,3.0,498.19,NQC500E500X032U,5X5,SFS,,440.0,40.0,,0,0
FR1590,3.0,463.68,NQ-500E5001020E,5X5,SLP,Cu,440.0,40.0,Step Cut,4,4
FR1590,3.0,463.68,NQ-500E5001020U,5X5,SLP,Cu,440.0,40.0,Step Cut,4,4
FR1590,3.0,490.25,NQ-500E500C020E,5X5,QFN,Cu,440.0,40.0,,4,3
FR1590,3.0,490.25,NQ-500E500C020U,5X5,QFN,Cu,440.0,40.0,,4,3
FR1590,3.0,452.16,NQ-500E500X020E,5X5,SFS,,440.0,40.0,,0,0
FR1590,3.0,452.16,NQ-500E500X020U,5X5,SFS,,440.0,40.0,,0,0
FR1634,5.0,223.44,TQC500E500U031U,5X5,QFN,CU,440.0,56.0,,13,13
FR1634,5.0,223.44,TQC500M500U031U,5X5,QFN,CU,440.0,56.0,,13,13
FR1637,5.0,134.18,TQ-900E900B064E,9X9,QFN,CU,120.0,40.0,,4,4
FR1637,5.0,134.18,TQ-900E900B064U,9X9,QFN,CU,120.0,40.0,,4,4
FR1637,5.0,134.18,TQC900E900B064A,9X9,QFN,CU,120.0,40.0,,4,4
FR1637,5.0,134.18,TQC900E900B064U,9X9,QFN,CU,120.0,30.0,,4,4
FR1637,5.0,134.18,TQC900M900B064U,9X9,QFN,CU,120.0,30.0,,4,4
FR1653,5.0,215.72,TDC400E300B014A,3X4,QFN,CU,910.0,40.0,,3,3
FR1653,5.0,215.72,TDC400E300B014K,3X4,QFN,CU,910.0,40.0,,3,3
FR1659,3.0,164.83,NQ-500E500B032D,5X5,QFN,PPF,440.0,40.0,,5,4
FR1659,3.0,164.83,NQ-500E500B032P,5X5,QFN,PPF,440.0,40.0,,5,4
FR1683,4.0,204.62,NQ-600E600A052K,6X6,QFN,PPF,315.0,40.0,,1,0
FR1683,4.0,204.62,NQC600E600A052A,6X6,QFN,PPF,315.0,40.0,,1,0
FR1683,4.0,204.62,NQC600E600A052K,6X6,QFN,PPF,315.0,40.0,,1,0
FR1683,5.0,165.72,NQ-600E600A052K,6X6,QFN,CU,315.0,40.0,,6,6
FR1683,5.0,165.72,NQC600E600A052A,6X6,QFN,CU,315.0,40.0,,6,6
FR1683,5.0,165.72,NQC600E600A052K,6X6,QFN,CU,315.0,40.0,,6,6
FR1702,3.0,210.2,4QC500M600U041B,6X5,QFN,PPF,360.0,30.0,,1,0
FR1706,3.0,655.47,NDC300E350X010U,3X3.5,SFS,,1040.0,40.0,,0,0
FR1715,3.0,151.96,ND-700S500Z004D,5X7,QFN,PPF,320.0,40.0,,1,0
FR1715,3.0,151.96,ND-700S500Z004P,5X7,QFN,PPF,320.0,40.0,,1,0
FR1732,3.0,217.83,NQ-400E400C016D,4X4,QFN,PPF,700.0,40.0,,6,6
FR1732,3.0,217.83,TQ-400E400C016D,4X4,QFN,PPF,700.0,40.0,,6,6
FR1732,3.0,217.83,TQ-400M400C016D,4X4,QFN,PPF,700.0,40.0,,6,6
FR1745,5.0,223.86,TQZ500M600U039U,5X6,QFN,CU,360.0,66.0,,7,6
FR1745,5.0,223.86,TQZ500M600U039W,5X6,QFN,CU,360.0,66.0,,7,6
FR1752,5.0,165.72,TQC600M600U048U,6X6,QFN,CU,315.0,40.0,,6,6
FR1758,3.0,217.83,NQC400E400B022D,4X4,QFN,PPF,700.0,30.0,,6,6
FR1758,3.0,217.83,NQC400M400B022D,4X4,QFN,PPF,700.0,40.0,,6,6
FR1759,3.0,297.51,NDC300E300B012D,3X3,QFN,PPF,1170.0,30.0,,6,4
FR1759,3.0,297.51,NDC300M300B012D,3X3,QFN,PPF,1170.0,30.0,,6,4
FR1759,3.0,297.51,NDC300S300B012D,3X3,QFN,PPF,1170.0,30.0,,6,4
FR1764,3.0,217.83,NQC400M400B023D,4X4,QFN,PPF,700.0,40.0,,6,6
FR1768,5.0,223.86,TQ-500E600B036K,5X6,QFN,CU,360.0,40.0,,7,6
FR1795,3.0,297.51,MDC300E300B012D,3X3,QFN,PPF,1170.0,30.0,,6,4
FR1805,5.0,308.0,TQC400M500U024U,4X5,QFN,CU,560.0,40.0,,2,2
FR1806,3.0,158.47,NDC800E800Z008B,8X8,QFN,PPF,175.0,40.0,,2,2
FR1806,3.0,158.47,NDC800E800Z008D,8X8,QFN,PPF,175.0,40.0,,2,2
FR1813,5.0,223.44,TQC500M500U031U,5X5,QFN,CU,440.0,56.0,,13,13
FR1819,1.0,462.38,4Q-400M600S034U,6X4,QFN,Cu,450.0,40.0,,1,0
FR1819,1.0,462.38,4Q-400M600U034U,6X4,QFN,Cu,450.0,66.0,,1,0
FR1819,1.0,462.38,4QC400M600U034U,6X4,QFN,Cu,450.0,40.0,,1,0
FR1819,1.0,462.38,RQ-400M600S034U,6X4,QFN,Cu,450.0,66.0,,1,0
FR1819,5.0,217.56,4Q-400M600S034U,6X4,QFN,CU,450.0,40.0,,2,2
FR1819,5.0,217.56,4Q-400M600U034U,6X4,QFN,CU,450.0,66.0,,2,2
FR1819,5.0,217.56,4QC400M600U034U,6X4,QFN,CU,450.0,40.0,,2,2
FR1819,5.0,217.56,RQ-400M600S034U,6X4,QFN,CU,450.0,66.0,,2,2
FR1832,5.0,169.7,4Q-400M500U030U,5X4,QFN,CU,560.0,40.0,,2,2
FR1837,5.0,217.56,4Q-400E600U034U,6X4,QFN,CU,450.0,40.0,,2,2
FR1837,5.0,217.56,4Q-400M600S034U,6X4,QFN,CU,450.0,40.0,,2,2
FR1837,5.0,217.56,4Q-400M600U034U,6X4,QFN,CU,450.0,66.0,,2,2
FR1837,5.0,217.56,4QC400M600U034U,6X4,QFN,CU,450.0,40.0,,2,2
FR1837,5.0,217.56,RQ-400E600Z034U,6X4,QFN,CU,450.0,40.0,,2,2
FR1837,5.0,217.56,RQ-400M600S034U,6X4,QFN,CU,450.0,66.0,,2,2
FR1850,5.0,169.7,TQ-400M500U024U,5X4,QFN,CU,560.0,40.0,,2,2
FR1862,5.0,217.56,4Q-400E600U034U,6X4,QFN,CU,450.0,40.0,,2,2
FR1862,5.0,217.56,4Q-400M600U034U,6X4,QFN,CU,450.0,66.0,,2,2
FR1862,5.0,217.56,4QC400M600U034U,6X4,QFN,CU,450.0,40.0,,2,2
FR1862,5.0,217.56,RQ-400M600S034U,6X4,QFN,CU,450.0,66.0,,2,2
FR1898,5.0,223.44,TQC500M500U031U,5X5,QFN,CU,440.0,56.0,,13,13
FR4006,5.0,128.0,NQ-900M9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut,2,2
FR4006,5.0,128.0,TQ-900E9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut,2,2
FR4006,5.0,134.18,TQ-900E900B064U,9X9,QFN,CU,120.0,40.0,,4,4
FR4006,5.0,128.0,TQ-900M9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut,2,2
FR4006,5.0,128.0,TQC900E9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut,2,2
FR4006,5.0,128.0,TQC900M9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut,2,2
FR4008,5.0,273.9,TDC200E2001006K,2X2,SLP,Cu,2470.0,20.0,Full Cut,5,5
FR4008,5.0,273.9,TDC200E2001006Z,2X2,SLP,Cu,2470.0,20.0,Full Cut,5,5
FR4010,7.0,157.18,TQC500E600W039U,6X5,QFN,Cu,360.0,40.0,,1,0
FR4010,7.0,157.18,TQC500M600W039U,6X5,QFN,Cu,360.0,40.0,,1,0
FR5001,3.0,326.0,TD-200E200C006D,2X2,QFN,PPF,2470.0,20.0,,4,4
FR5001,3.0,326.0,TD-200E200C006P,2X2,QFN,PPF,2470.0,20.0,,4,4
FR5001,3.0,326.0,TDC200E200C006D,2X2,QFN,PPF,2470.0,20.0,,4,4
FR5001,3.0,326.0,TDC200E200C006Y,2X2,QFN,PPF,2470.0,20.0,,4,4
FR5003,3.0,326.0,TD-200E200B008B,2X2,QFN,PPF,2470.0,20.0,,4,4
FR5003,3.0,326.0,TD-200E200B008P,2X2,QFN,PPF,2470.0,20.0,,4,4
FR5003,3.0,326.0,TD-200E200B008Y,2X2,QFN,PPF,2470.0,20.0,,4,4
FR5003,3.0,326.0,TDC200E200B008B,2X2,QFN,PPF,2470.0,20.0,,4,4
FR5003,3.0,326.0,TDC200E200B008Y,2X2,QFN,PPF,2470.0,20.0,,4,4
FR5005,3.0,164.83,NQ-500E500A040B,5X5,QFN,PPF,440.0,40.0,,5,4
FR5005,3.0,164.83,NQ-500E500A040P,5X5,QFN,PPF,440.0,40.0,,5,4
FR5005,3.0,164.83,NQC500E500A040B,5X5,QFN,PPF,440.0,40.0,,5,4
FR5005,3.0,164.83,NQC500E500A040Y,5X5,QFN,PPF,440.0,40.0,,5,4
FR5005,3.0,164.83,TQC500E500A040Y,5X5,QFN,PPF,440.0,30.0,,5,4
FR5008,3.0,297.51,ND-300E300B010D,3X3,QFN,PPF,1170.0,30.0,,6,4
FR5008,3.0,297.51,ND-300E300B010P,3X3,QFN,PPF,1170.0,30.0,,6,4
FR5008,3.0,297.51,ND-300S300B010D,3X3,QFN,PPF,1170.0,30.0,,6,4
FR5008,3.0,297.51,NDC300E300B010D,3X3,QFN,PPF,1170.0,30.0,,6,4
FR5008,3.0,610.2,NDC300E300B010K,3X3,QFN,Cu,1170.0,30.0,,2,2
FR5008,3.0,297.51,NDC300E300B010P,3X3,QFN,PPF,1170.0,30.0,,6,4
FR5008,3.0,297.51,NDC300E300B010Y,3X3,QFN,PPF,1170.0,30.0,,6,4
FR5026,3.0,241.32,NQ-300Z300Z020T,3X3,QFN,,0.0,30.0,,0,0
FR5026,3.0,217.83,NQ-400E400B020B,4X4,QFN,PPF,700.0,40.0,,6,6
FR5026,3.0,217.83,NQ-400E400B020Y,4X4,QFN,PPF,700.0,40.0,,6,6
FR5026,3.0,217.83,NQC400E400B020B,4X4,QFN,PPF,700.0,40.0,,6,6
FR5026,3.0,217.83,NQC400E400B020Y,4X4,QFN,PPF,700.0,40.0,,6,6
FR5026,3.0,217.83,TQC400E400B020Y,4X4,QFN,PPF,700.0,30.0,,6,6
FR5028,3.0,217.83,ND-400E400D008Y,4X4,QFN,PPF,700.0,40.0,,6,6
FR5028,3.0,217.83,NDC400E400D008B,4X4,QFN,PPF,700.0,40.0,,6,6
FR5028,3.0,217.83,NDC400E400D008D,4X4,QFN,PPF,700.0,10.0,,6,6
FR5028,3.0,217.83,NDC400E400D008Y,4X4,QFN,PPF,700.0,40.0,,6,6
FR5028,3.0,217.83,NDC400M400D008B,4X4,QFN,PPF,700.0,40.0,,6,6
FR5028,3.0,217.83,NDC400M400D008P,4X4,QFN,PPF,700.0,40.0,,6,6
FR5051,5.0,176.63,MD-400M400D008Z,4X4,QFN,CU,700.0,40.0,,12,11
FR5051,5.0,176.63,ND-400E400D008Z,4X4,QFN,CU,700.0,40.0,,12,11
FR5051,5.0,176.63,NDC400E400D008U,4X4,QFN,CU,700.0,40.0,,12,11
FR5051,5.0,176.63,NDC400E400D008Z,4X4,QFN,CU,700.0,40.0,,12,11
FR5055,5.0,233.9,TD-300E2001010Z,2X3,SLP,Cu,1710.0,30.0,Full Cut,2,2
FR5055,5.0,233.9,TDC300E2001010Z,2X3,SLP,Cu,1710.0,30.0,Full Cut,2,2
FR5064,5.0,218.51,ND-300E3001010Z,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR5064,5.0,218.51,NDC300E3001010Z,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR5068,5.0,192.82,NQ-500E5001028Z,5X5,SLP,Cu,440.0,40.0,Full Cut,8,8
FR5068,5.0,192.82,NQC500E5001028Z,5X5,SLP,Cu,440.0,40.0,Full Cut,8,8
FR5068,5.0,192.82,TQ-500E5001028Z,5X5,SLP,Cu,440.0,40.0,Full Cut,8,8
FR5070,5.0,174.62,TQ-400E6001030U,6X4,SLP,Cu,450.0,40.0,Full Cut,2,2
FR5070,5.0,174.62,TQ-400E6001030Z,6X4,SLP,Cu,450.0,40.0,Full Cut,2,2
FR5070,5.0,174.62,TQC400E6001030U,6X4,SLP,Cu,450.0,40.0,Full Cut,2,2
FR5070,5.0,174.62,TQC400E6001030Z,6X4,SLP,Cu,450.0,40.0,Full Cut,2,2
FR5070,5.0,178.05,TQC400E600B030U,6X5,QFN,CU,450.0,40.0,,0,0
FR5077,5.0,223.86,4DC600M500U012U,5X6,QFN,CU,360.0,30.0,,7,6
FR5077,5.0,227.19,4Q-500M600U041U,6X5,QFN,CU,360.0,40.0,,4,4
FR5077,5.0,227.19,4QC500E600U041U,6X5,QFN,CU,360.0,40.0,,4,4
FR5077,5.0,227.19,4QC500M600U041U,6X5,QFN,CU,360.0,30.0,,4,4
FR5078,0.5,152.9,4DC600M500U012U,5X6,QFN,Cu,360.0,30.0,,1,0
FR5078,5.0,223.86,4DC600M500U012U,5X6,QFN,CU,360.0,30.0,,7,6
FR5079,5.0,308.0,4DC500M400U018U,4X5,QFN,CU,560.0,30.0,,2,2
FR5084,5.0,222.48,TQ-300E4001020Z,4X3,SLP,Cu,910.0,40.0,Full Cut,2,2
FR5084,5.0,222.48,TQC300E4001020Z,4X3,SLP,Cu,910.0,40.0,Full Cut,2,2
FR5084,7.0,215.14,TQ-300E4001020Z,4X3,SLP,Cu,910.0,40.0,,1,0
FR5084,7.0,215.14,TQC300E4001020Z,4X3,SLP,Cu,910.0,40.0,,1,0
FR5088,5.0,128.0,NQ-900E9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut,2,2
FR5088,5.0,134.18,NQ-900E900B064A,9X9,QFN,CU,120.0,40.0,,4,4
FR5088,5.0,134.18,NQ-900E900B064U,9X9,QFN,CU,120.0,40.0,,4,4
FR5088,5.0,128.0,NQC900E9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut,2,2
FR5089,5.0,174.62,TQC400E6001030U,6X4,SLP,Cu,450.0,40.0,Full Cut,2,2
FR5089,5.0,174.62,TQC400E6001030Z,6X4,SLP,Cu,450.0,40.0,Full Cut,2,2
FR5090,5.0,218.51,TD-300E3001012U,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
FR5090,5.0,218.51,TDC300E3001012U,3X3,SLP,Cu,1170.0,30.0,Full Cut,13,12
