FRAME_STOCK,SPEED,TIME/STRIP,PACKAGE_CODE
FR1192,2.0,275.98,NQ-500E5001024K
FR1192,2.0,275.98,NQ-500E500C024A
FR1192,2.0,275.98,NQ-500E500C024K
FR1192,2.0,275.98,NQC500E5001024K
FR1192,2.0,275.98,NQC500E5001024U
FR1192,3.0,240.91,NQ-500E5001024A
FR1192,3.0,240.91,NQ-500E5001024K
FR1192,3.0,240.91,NQ-500E500C024A
FR1192,3.0,240.91,NQ-500E500C024K
FR1192,3.0,240.91,NQC500E5001024K
FR1192,3.0,240.91,NQC500E5001024U
FR1192,5.0,185.29,NQ-500E5001024A
FR1192,5.0,185.29,NQ-500E5001024K
FR1192,5.0,185.29,NQ-500E500C024A
FR1192,5.0,185.29,NQ-500E500C024K
FR1192,5.0,185.29,NQC500E5001024K
FR1192,5.0,185.29,NQC500E5001024U
FR1194,3.0,223.09,MQ-500D500B032P
FR1194,3.0,223.09,MQC500D500B032P
FR1194,3.0,223.09,NQ-500E500B032B
FR1194,3.0,223.09,NQ-500E500B032P
FR1194,3.0,223.09,NQC500D500B032P
FR1194,3.0,223.09,NQC500E500B032P
FR1194,3.0,223.09,NQC500M500B032D
FR1194,3.0,223.09,NQC500M500B032P
FR1203,5.0,258.25,TD-300E200B010A
FR1203,5.0,258.25,TD-300E200B010K
FR1204,5.0,235.79,TQC400M3001019A
FR1204,5.0,235.79,TQW400M3001019A
FR1204,5.0,235.79,TQW400M3001019K
FR1212,3.0,292.03,NQ-350E4501020A
FR1212,3.0,292.03,NQ-350M4501020A
FR1212,3.0,292.03,NQC350E4501020A
FR1212,3.0,292.03,NQC350E4501020K
FR1212,5.0,241.16,NQ-350E4501020A
FR1212,5.0,241.16,NQ-350M4501020A
FR1212,5.0,241.16,NQC350E4501020A
FR1212,5.0,241.16,NQC350E4501020K
FR1217,3.0,277.29,NQ-400E3501014C
FR1217,3.0,277.29,NQ-400E4501026C
FR1217,3.0,277.29,NQ-400E4501026N
FR1217,3.0,277.29,NQ-400E450B026C
FR1217,5.0,219.78,NQ-400E3501014C
FR1217,5.0,219.78,NQ-400E4501026C
FR1217,5.0,219.78,NQ-400E4501026N
FR1217,5.0,219.78,NQ-400E450B026C
FR1219,5.0,185.09,ND-330E330C006A
FR1219,5.0,185.09,ND-330E330X006A
FR1224,5.0,213.73,TQC400E400B024A
FR1224,5.0,213.73,TQC400E400B024K
FR1226,5.0,282.2,NQ-500E5001032A
FR1226,5.0,282.2,NQC500E5001032A
FR1226,5.0,282.2,NQC500E5001032K
FR1226,5.0,282.2,NQC500E500X032A
FR1226,5.0,282.2,NQC500E500X032U
FR1228,5.0,177.9,TQC500EB00B056A
FR1228,5.0,177.9,TQC500EB00B056K
FR1229,3.0,159.83,NQ-600E600B040D
FR1229,3.0,159.83,NQ-600E600B040P
FR1229,3.0,159.83,NQC600E600B040D
FR1229,3.0,159.83,NQC600E600B040P
FR1230,1.0,189.65,TD-300M200B010P
FR1230,1.0,189.65,TDC300M200B010D
FR1230,1.0,189.65,TDC300M200B010P
FR1230,3.0,348.75,TD-300M200B010P
FR1230,3.0,348.75,TDC300M200B010D
FR1230,3.0,348.75,TDC300M200B010P
FR1234,3.0,282.61,NQ-400E450B026F
FR1234,3.0,282.61,NQ-400E450B026M
FR1239,3.0,340.0,TQ-300E4001018C
FR1239,3.0,340.0,TQ-300E4001018N
FR1239,3.0,340.0,TQ-300E400B018C
FR1239,5.0,230.91,TQ-300E4001018C
FR1239,5.0,230.91,TQ-300E4001018N
FR1239,5.0,230.91,TQ-300E400B018C
FR1246,5.0,277.68,ND-450E3001014A
FR1246,5.0,277.68,NDC450D3001014K
FR1246,5.0,277.68,NDC450E3001014A
FR1246,5.0,277.68,NDC450E3001014K
FR1246,5.0,277.68,NDC450E300C014A
FR1246,5.0,277.68,NDC450E300C014K
FR1247,5.0,284.87,ND-300E3001008U
FR1247,5.0,284.87,NDC300E3001008A
FR1247,5.0,284.87,NDC300E3001008E
FR1247,5.0,284.87,NDC300E3001008K
FR1247,5.0,284.87,TD-300M300C008A
FR1247,5.0,284.87,TD-300S300C008A
FR1248,5.0,306.1,ND-300E3001006A
FR1248,5.0,306.1,ND-300E300E006A
FR1248,5.0,306.1,NDC300E3001006U
FR1252,2.0,311.16,TD-200E2001008A
FR1252,2.0,311.16,TD-200E2001008K
FR1252,2.0,311.16,TD-200E200B008A
FR1252,2.0,311.16,TDC200E2001008K
FR1252,2.0,311.16,TDC200E200B008K
FR1252,2.0,311.16,TDC200E200B008U
FR1252,3.0,254.33,TD-200E2001008A
FR1252,3.0,254.33,TD-200E2001008K
FR1252,3.0,254.33,TD-200E200B008A
FR1252,3.0,254.33,TDC200E2001008K
FR1252,3.0,254.33,TDC200E200B008K
FR1252,3.0,254.33,TDC200E200B008U
FR1252,5.0,312.87,TD-200E2001008A
FR1252,5.0,312.87,TD-200E2001008K
FR1252,5.0,312.87,TD-200E200B008A
FR1252,5.0,312.87,TDC200E2001008K
FR1252,5.0,312.87,TDC200E200B008K
FR1252,5.0,312.87,TDC200E200B008U
FR1255,5.0,221.9,ND-400E400D010A
FR1255,5.0,221.9,ND-400E400D010K
FR1258,3.0,233.36,ND-450D3001014A
FR1258,3.0,233.36,ND-450D3001014K
FR1258,3.0,233.36,ND-450E3001014A
FR1258,3.0,233.36,ND-450E3001014K
FR1258,5.0,215.71,ND-450D3001014A
FR1258,5.0,215.71,ND-450D3001014K
FR1258,5.0,215.71,ND-450E3001014A
FR1258,5.0,215.71,ND-450E3001014K
FR1263,3.0,198.54,NQ-700E7001048A
FR1263,3.0,198.54,NQC700E7001048A
FR1263,3.0,198.54,NQC700E7001048K
FR1263,3.0,198.54,NQC700E7001048U
FR1263,3.0,198.54,TQ-700E7001048A
FR1263,5.0,160.93,NQ-700E7001048A
FR1263,5.0,160.93,NQC700E7001048A
FR1263,5.0,160.93,NQC700E7001048K
FR1263,5.0,160.93,NQC700E7001048U
FR1263,5.0,160.93,TQ-700E7001048A
FR1264,5.0,165.93,TQ-500E800A052A
FR1264,5.0,165.93,TQ-500M800A052A
FR1264,5.0,165.93,TQ-500M800A052K
FR1266,5.0,224.95,TD-500E400B016A
FR1266,5.0,224.95,TD-500E400B016K
FR1266,5.0,224.95,TD-500S400B016A
FR1266,5.0,224.95,TDC500E400B016K
FR1269,5.0,263.56,MQ-300E3001016A
FR1269,5.0,263.56,MQ-300E3001016K
FR1269,5.0,263.56,NQ-300E3001016A
FR1269,5.0,263.56,NQ-300E3001016K
FR1269,5.0,263.56,NQ-300E300B016A
FR1277,5.0,293.82,TQC500E5001028A
FR1277,5.0,293.82,TQC500E5001028E
FR1278,3.0,260.02,TQ-400E4001020A
FR1278,3.0,260.02,TQ-400E4001020K
FR1278,5.0,210.49,TQ-400E4001020A
FR1278,5.0,210.49,TQ-400E4001020K
FR1279,5.0,269.58,MQC400E400B020E
FR1279,5.0,269.58,TQC400E4001020A
FR1279,5.0,269.58,TQC400E4001020E
FR1279,5.0,269.58,TQC400E400B020A
FR1279,5.0,269.58,TQC400E400B020E
FR1283,5.0,237.11,ND-500E600G008A
FR1283,5.0,237.11,TD-500E600G008A
FR1283,5.0,237.11,TD-500E600G008K
FR1283,5.0,237.11,TD-500S600G008A
FR1285,0.0,665.55,MQC400S400X024A
FR1285,0.0,665.55,NQ-400E4001024K
FR1285,0.0,665.55,NQ-400E400X024A
FR1285,0.0,665.55,NQ-400E400X024U
FR1285,0.0,665.55,NQC400E400B024A
FR1285,0.0,665.55,NQC400E400B024K
FR1285,0.0,665.55,NQC400E400X024A
FR1285,0.0,665.55,NQC400E400X024U
FR1285,0.0,665.55,TQ-400E400B024A
FR1285,0.0,665.55,TQ-400E400B024K
FR1285,3.0,569.92,MQC400S400X024A
FR1285,3.0,569.92,NQ-400E4001024K
FR1285,3.0,569.92,NQ-400E400X024A
FR1285,3.0,569.92,NQ-400E400X024U
FR1285,3.0,569.92,NQC400E400B024A
FR1285,3.0,569.92,NQC400E400B024K
FR1285,3.0,569.92,NQC400E400X024A
FR1285,3.0,569.92,NQC400E400X024U
FR1285,3.0,569.92,TQ-400E400B024A
FR1285,3.0,569.92,TQ-400E400B024K
FR1285,5.0,253.36,MQC400S400X024A
FR1285,5.0,253.36,NQ-400E4001024K
FR1285,5.0,253.36,NQ-400E400X024A
FR1285,5.0,253.36,NQ-400E400X024U
FR1285,5.0,253.36,NQC400E400B024A
FR1285,5.0,253.36,NQC400E400B024K
FR1285,5.0,253.36,NQC400E400X024A
FR1285,5.0,253.36,NQC400E400X024U
FR1285,5.0,253.36,TQ-400E400B024A
FR1285,5.0,253.36,TQ-400E400B024K
FR1287,5.0,295.37,NQ-200E3001012C
FR1297,3.0,198.13,ND-300E3001010A
FR1297,3.0,198.13,ND-300E3001010K
FR1297,3.0,198.13,NDC300E3001010A
FR1297,3.0,198.13,NDC300E3001010K
FR1297,5.0,204.59,ND-300E3001010A
FR1297,5.0,204.59,ND-300E3001010K
FR1297,5.0,204.59,NDC300E3001010A
FR1297,5.0,204.59,NDC300E3001010K
FR1304,3.0,191.34,MDC300E3001008K
FR1304,3.0,191.34,ND-300E3001008A
FR1304,3.0,191.34,ND-300E3001008K
FR1304,3.0,191.34,NDC300E3001008A
FR1304,5.0,258.14,MDC300E3001008K
FR1304,5.0,258.14,ND-300E3001008A
FR1304,5.0,258.14,ND-300E3001008K
FR1304,5.0,258.14,NDC300E3001008A
FR1321,3.0,345.64,NQ-400E4001024A
FR1321,3.0,345.64,NQ-400E4001024K
FR1321,5.0,193.84,NQ-400E4001024A
FR1321,5.0,193.84,NQ-400E4001024K
FR1324,2.0,309.76,TQ-400E4001016A
FR1324,2.0,309.76,TQ-400E4001016K
FR1324,2.0,309.76,TQ-400E400C016A
FR1324,2.0,309.76,TQ-400E400C016K
FR1324,3.0,261.26,TQ-400E4001016A
FR1324,3.0,261.26,TQ-400E4001016K
FR1324,3.0,261.26,TQ-400E400C016A
FR1324,3.0,261.26,TQ-400E400C016K
FR1324,5.0,206.63,TQ-400E4001016A
FR1324,5.0,206.63,TQ-400E4001016K
FR1324,5.0,206.63,TQ-400E400C016A
FR1324,5.0,206.63,TQ-400E400C016K
FR1325,1.0,416.33,TQ-400E400B024P
FR1325,1.0,416.33,TQC400E400B024P
FR1325,3.0,283.83,TQ-400E400B024P
FR1325,3.0,283.83,TQC400E400B024P
FR1327,3.0,191.31,NQ-700E7001048A
FR1327,3.0,191.31,NQ-700E7001048K
FR1327,3.0,191.31,NQC700E7001048A
FR1327,3.0,191.31,NQC700E7001048K
FR1327,3.0,191.31,NQC700M7001048A
FR1327,3.0,191.31,NQC700M700B048A
FR1327,3.0,191.31,NQO700E7001048A
FR1327,5.0,162.19,NQ-700E7001048A
FR1327,5.0,162.19,NQ-700E7001048K
FR1327,5.0,162.19,NQC700E7001048A
FR1327,5.0,162.19,NQC700E7001048K
FR1327,5.0,162.19,NQC700M7001048A
FR1327,5.0,162.19,NQC700M700B048A
FR1327,5.0,162.19,NQO700E7001048A
FR1338,5.0,188.6,TD-500S400B016A
FR1338,5.0,188.6,TD-500S400B016K
FR1341,5.0,224.43,ND-500S600G008A
FR1341,5.0,224.43,TD-500E600G008A
FR1341,5.0,224.43,TD-500E600G008K
FR1341,5.0,224.43,TDC500E600G008A
FR1341,5.0,224.43,TDC500E600G008K
FR1341,5.0,224.43,TDC500S600G008A
FR1357,3.0,204.58,NQ-600E6001048A
FR1357,3.0,204.58,NQ-600E6001048K
FR1357,3.0,204.58,TQC600E6001048A
FR1357,5.0,247.85,NQ-600E6001048A
FR1357,5.0,247.85,NQ-600E6001048K
FR1357,5.0,247.85,TQC600E6001048A
FR1376,5.0,248.57,MDF300E220Z004A
FR1376,5.0,248.57,MDF300E220Z004K
FR1390,2.0,390.97,ND-200E2201006A
FR1390,2.0,390.97,ND-200E220C006A
FR1390,3.0,220.93,ND-200E2201006A
FR1390,3.0,220.93,ND-200E220C006A
FR1390,5.0,283.09,ND-200E2201006A
FR1390,5.0,283.09,ND-200E220C006A
FR1392,3.0,276.48,TD-200E2001006A
FR1392,3.0,276.48,TD-200E2001006K
FR1392,5.0,296.84,TD-200E2001006A
FR1392,5.0,296.84,TD-200E2001006K
FR1393,3.0,188.14,ND-300E3001010A
FR1393,3.0,188.14,ND-300E300B010A
FR1393,5.0,264.64,ND-300E3001010A
FR1393,5.0,264.64,ND-300E300B010A
FR1401,2.0,257.97,MQC600E6001032A
FR1401,2.0,257.97,MQC600E6001032K
FR1401,2.0,257.97,MQC600E6001032U
FR1401,3.0,234.56,MQC600E6001032A
FR1401,3.0,234.56,MQC600E6001032K
FR1401,3.0,234.56,MQC600E6001032U
FR1405,5.0,293.27,NQ-200E3001009C
FR1405,5.0,293.27,NQ-200E3001009N
FR1405,5.0,293.27,NQ-200E300B009C
FR1405,5.0,293.27,NQ-200E300B009N
FR1406,3.0,184.19,ND-300E3001010A
FR1406,3.0,184.19,ND-300E3001010K
FR1406,3.0,184.19,NQ-300E3001010A
FR1406,5.0,247.83,ND-300E3001010A
FR1406,5.0,247.83,ND-300E3001010K
FR1406,5.0,247.83,NQ-300E3001010A
FR1407,2.0,283.26,MQC500E5001032A
FR1407,2.0,283.26,MQC500E5001032K
FR1407,3.0,180.05,MQC500E5001032A
FR1407,3.0,180.05,MQC500E5001032K
FR1407,5.0,173.47,MQC500E5001032A
FR1407,5.0,173.47,MQC500E5001032K
FR1414,3.0,263.38,TD-300D2001012A
FR1414,3.0,263.38,TD-300E2001012A
FR1414,3.0,263.38,TD-300E2001012K
FR1414,3.0,263.38,TDC300E2001012A
FR1414,3.0,263.38,TDC300E2001012K
FR1414,5.0,239.33,TD-300D2001012A
FR1414,5.0,239.33,TD-300E2001012A
FR1414,5.0,239.33,TD-300E2001012K
FR1414,5.0,239.33,TDC300E2001012A
FR1414,5.0,239.33,TDC300E2001012K
FR1415,2.0,247.84,ND-200E2001006A
FR1415,2.0,247.84,ND-300E300E006A
FR1415,2.0,247.84,NDC200E2001006A
FR1415,2.0,247.84,TD-200E2001006A
FR1415,2.0,247.84,TD-200E2001006K
FR1415,2.0,247.84,TD-200E200C006A
FR1415,2.0,247.84,TDC200E2001006A
FR1415,2.0,247.84,TDC200E2001006K
FR1415,5.0,311.7,ND-200E2001006A
FR1415,5.0,311.7,ND-300E300E006A
FR1415,5.0,311.7,NDC200E2001006A
FR1415,5.0,311.7,TD-200E2001006A
FR1415,5.0,311.7,TD-200E2001006K
FR1415,5.0,311.7,TD-200E200C006A
FR1415,5.0,311.7,TDC200E2001006A
FR1415,5.0,311.7,TDC200E2001006K
FR1417,5.0,260.77,NQ-500E5001032A
FR1420,5.0,226.94,TQ-350D900B042A
FR1420,5.0,226.94,TQ-350E900B042A
FR1420,5.0,226.94,TQC350D900B042A
FR1420,5.0,226.94,TQC350D900B042K
FR1422,3.0,192.32,NQ-700E700B048P
FR1422,3.0,192.32,NQC700E700B048P
FR1426,1.0,347.52,TQ-500E500B024P
FR1426,1.0,347.52,TQC500E500B024P
FR1441,5.0,278.06,TD-300E2001010A
FR1447,3.0,219.19,NQ-700E7001056A
FR1447,3.0,219.19,NQC700E7001056A
FR1447,3.0,219.19,NQC700E7001056K
FR1447,5.0,193.32,NQ-700E7001056A
FR1447,5.0,193.32,NQC700E7001056A
FR1447,5.0,193.32,NQC700E7001056K
FR1449,3.0,218.76,TD-300E3001010A
FR1449,3.0,218.76,TD-300E3001010K
FR1449,5.0,252.74,TD-300E3001010A
FR1449,5.0,252.74,TD-300E3001010K
FR1451,5.0,207.6,TQ-250E450A030A
FR1451,5.0,207.6,TQC250E450A030A
FR1456,2.0,256.85,NQP400E3501014C
FR1456,2.0,256.85,NQP400E3501014N
FR1456,3.0,264.23,NQP400E3501014C
FR1456,3.0,264.23,NQP400E3501014N
FR1456,5.0,203.87,NQP400E3501014C
FR1456,5.0,203.87,NQP400E3501014N
FR1462,1.0,373.47,TQC500E500A036D
FR1462,1.0,373.47,TQC500E500A036P
FR1462,1.0,373.47,TQC500M500A036P
FR1464,3.0,245.48,NQ-400E4001020A
FR1464,5.0,203.98,NQ-400E4001020A
FR1469,1.0,406.34,TQ-400S400A032P
FR1474,5.0,286.67,TD-400M300B014A
FR1474,5.0,286.67,TD-400M300B014K
FR1486,5.0,214.9,TQ-400E500B024A
FR1486,5.0,214.9,TQ-400E500B024K
FR1490,5.0,203.6,TQ-400E400B020A
FR1490,5.0,203.6,TQ-400E400B020K
FR1490,5.0,203.6,TQC400E400B020K
FR1492,5.0,166.78,TQ-500E500C020A
FR1492,5.0,166.78,TQ-500E500C020E
FR1492,5.0,166.78,TQ-500E500C020K
FR1492,5.0,166.78,TQC500E500C020K
FR1496,5.0,318.2,TD-500E300B018A
FR1498,1.0,327.87,TQ-600E600A044P
FR1498,1.0,327.87,TQC600E600A044D
FR1498,1.0,327.87,TQC600E600A044P
FR1500,0.0,352.07,ND-500E600G008A
FR1500,0.0,352.07,ND-500E600G008K
FR1500,0.0,352.07,NDC500E600G008A
FR1500,0.0,352.07,NDC500E600G008K
FR1500,5.0,172.37,ND-500E600G008A
FR1500,5.0,172.37,ND-500E600G008K
FR1500,5.0,172.37,NDC500E600G008A
FR1500,5.0,172.37,NDC500E600G008K
FR1502,5.0,172.26,TQ-500E800B044A
FR1503,3.0,188.93,NQ-500E500A040D
FR1503,3.0,188.93,NQ-500E500A040P
FR1503,3.0,188.93,NQC500E500A040B
FR1503,3.0,188.93,NQC500E500A040D
FR1503,3.0,188.93,NQC500S500A040B
FR1503,3.0,188.93,NQC500S500A040D
FR1503,3.0,188.93,NQC500S500A040P
FR1504,5.0,203.42,TQ-400E400B024A
FR1504,5.0,203.42,TQ-400E400B024K
FR1504,5.0,203.42,TQC400E400B024K
FR1508,3.0,587.62,ND-300E300B012A
FR1508,3.0,587.62,NDC300E300B012A
FR1508,3.0,587.62,NDC300M300B012A
FR1508,3.0,587.62,NDC300S300B012A
FR1508,3.0,587.62,NDC300S300B012K
FR1508,3.0,587.62,NDC300S300B012U
FR1508,5.0,255.35,ND-300E300B012A
FR1508,5.0,255.35,NDC300E300B012A
FR1508,5.0,255.35,NDC300M300B012A
FR1508,5.0,255.35,NDC300S300B012A
FR1508,5.0,255.35,NDC300S300B012K
FR1508,5.0,255.35,NDC300S300B012U
FR1511,5.0,179.87,ND-300E300B010A
FR1511,5.0,179.87,NQ-300E300B010A
FR1511,5.0,179.87,TD-300E300B010K
FR1516,5.0,240.29,TD-400E300M016A
FR1516,5.0,240.29,TD-400E300M016K
FR1518,3.0,410.03,TD-200E200C006A
FR1518,3.0,410.03,TD-200E200C006K
FR1518,5.0,257.85,TD-200E200C006A
FR1518,5.0,257.85,TD-200E200C006K
FR1522,5.0,209.94,TD-500E300B016A
FR1522,5.0,209.94,TD-500E300B016K
FR1528,5.0,173.35,TQ-700E700B048A
FR1528,5.0,173.35,TQ-700E700B048K
FR1536,5.0,259.14,NQC400E400A032A
FR1536,5.0,259.14,NQC400E400A032K
FR1536,5.0,259.14,NQC400S400A032A
FR1536,5.0,259.14,NQC400S400A032K
FR1536,5.0,259.14,TQC400E400A032A
FR1536,5.0,259.14,UQC400E400A032A
FR1538,5.0,145.7,TQ-700EB00B064A
FR1538,5.0,145.7,TQ-700EB00B064K
FR1540,3.0,242.15,NQ-350E450B025F
FR1540,3.0,242.15,NQ-350E450B025M
FR1551,0.0,593.71,ND-400E400X012E
FR1551,0.0,593.71,ND-400E400X012U
FR1551,3.0,580.8,ND-400E400X012E
FR1551,3.0,580.8,ND-400E400X012U
FR1552,3.0,476.45,NQ-500E500C020U
FR1552,3.0,476.45,NQ-500E500X020E
FR1552,3.0,476.45,NQ-500E500X020U
FR1559,5.0,281.1,NQ-350E350Z018N
FR1559,5.0,281.1,NQ-350E350Z018W
FR1560,5.0,180.1,TQC500M500U031U
FR1562,5.0,286.45,TQ-300E300B012A
FR1562,5.0,286.45,TQ-300E300B012K
FR1579,3.0,264.92,4QC400M500U025B
FR1579,3.0,264.92,4QC400M500U025U
FR1579,4.0,220.55,4QC400M500U025B
FR1579,4.0,220.55,4QC400M500U025U
FR1583,3.0,503.53,NQC500E500X032U
FR1590,3.0,477.4,NQ-500E5001020E
FR1590,3.0,477.4,NQ-500E5001020U
FR1590,3.0,477.4,NQ-500E500C020E
FR1590,3.0,477.4,NQ-500E500C020U
FR1590,3.0,477.4,NQ-500E500X020E
FR1590,3.0,477.4,NQ-500E500X020U
FR1612,5.0,141.0,MQ-800E800B056A
FR1612,5.0,141.0,MQ-800E800B056K
FR1618,5.0,140.44,NDC800E800Z008A
FR1618,5.0,140.44,NDC800E800Z008K
FR1634,5.0,278.93,TQC500E500U031U
FR1634,5.0,278.93,TQC500M500U031U
FR1637,5.0,113.81,TQ-900E900B064E
FR1637,5.0,113.81,TQ-900E900B064U
FR1637,5.0,113.81,TQC900E900B064A
FR1637,5.0,113.81,TQC900E900B064U
FR1637,5.0,113.81,TQC900M900B064U
FR1653,5.0,240.48,TDC400E300B014A
FR1653,5.0,240.48,TDC400E300B014K
FR1659,3.0,223.24,NQ-500E500B032D
FR1659,3.0,223.24,NQ-500E500B032P
FR1660,3.0,312.04,ND-300E300B010D
FR1660,3.0,312.04,ND-300E300B010P
FR1662,3.0,246.1,NQC400S400A032D
FR1662,3.0,246.1,NQC400S400A032P
FR1683,4.0,194.66,NQ-600E600A052K
FR1683,4.0,194.66,NQC600E600A052A
FR1683,4.0,194.66,NQC600E600A052K
FR1683,5.0,212.96,NQ-600E600A052K
FR1683,5.0,212.96,NQC600E600A052A
FR1683,5.0,212.96,NQC600E600A052K
FR1686,5.0,154.95,NQ-700E700B042K
FR1686,5.0,154.95,NQ-700E700B042U
FR1691,3.0,190.4,NQ-700E700A052D
FR1691,3.0,190.4,NQ-700E700A052P
FR1698,5.0,154.69,TQ-500M500U032U
FR1704,5.0,170.24,NDC800E800Z008A
FR1704,5.0,170.24,NDC800E800Z008K
FR1706,0.0,601.28,NDC300E3500X010U
FR1706,0.0,601.28,NDC300E350X010U
FR1706,3.0,643.86,NDC300E3500X010U
FR1706,3.0,643.86,NDC300E350X010U
FR1715,3.0,180.85,ND-700S500Z004D
FR1715,3.0,180.85,ND-700S500Z004P
FR1745,5.0,282.05,TQZ500M600U039U
FR1745,5.0,282.05,TQZ500M600U039W
FR1747,5.0,204.36,NQC700E700A056K
FR1752,5.0,170.03,TQC600M600U048U
FR1758,3.0,221.24,NQC400E400B022D
FR1758,3.0,221.24,NQC400M400B022D
FR1759,3.0,287.33,NDC300E300B012D
FR1759,3.0,287.33,NDC300M300B012D
FR1759,3.0,287.33,NDC300S300B012D
FR1761,3.0,217.28,NDC500E600G008D
FR1761,3.0,217.28,NDC500M600G008D
FR1768,5.0,1600.97,TQ-500E600B036K
FR1771,5.0,246.93,TD-300E300B010A
FR1771,5.0,246.93,TD-300E300B010K
FR1771,5.0,246.93,TDC300E300B010K
FR1795,3.0,311.9,MDC300E300B012D
FR1805,5.0,287.55,TQC400M500U024U
FR1806,3.0,154.5,NDC800E800Z008B
FR1806,3.0,154.5,NDC800E800Z008D
FR1812,5.0,93.71,TQC400M500U024U
FR1813,5.0,301.45,TQC500M500U031U
FR1819,5.0,274.26,4Q-400M600S034U
FR1819,5.0,274.26,4Q-400M600U034U
FR1819,5.0,274.26,4QC400M600U034U
FR1819,5.0,274.26,RQ-400M600S034U
FR1830,3.0,239.44,JQP330E450Z009M
FR1832,0.0,428.3,4Q-400M500U030U
FR1832,5.0,294.71,4Q-400M500U030U
FR1837,5.0,229.33,4Q-400E600U034U
FR1837,5.0,229.33,4Q-400M600S034U
FR1837,5.0,229.33,4Q-400M600U034U
FR1837,5.0,229.33,4QC400M600U034U
FR1837,5.0,229.33,RQ-400E600Z034U
FR1837,5.0,229.33,RQ-400M600S034U
FR1850,5.0,290.94,TQ-400M500U024U
FR1862,5.0,174.68,4Q-400E600U034U
FR1862,5.0,174.68,4Q-400M600U034U
FR1862,5.0,174.68,4QC400M600U034U
FR1862,5.0,174.68,RQ-400M600S034U
FR4003,3.0,212.48,TQC500M500W031U
FR4003,5.0,180.42,TQC500M500W031U
FR4004,3.0,181.74,NQC500E5001032K
FR4004,3.0,181.74,TQ-500E5001032A
FR4004,3.0,181.74,TQ-500E5001032E
FR4004,3.0,181.74,TQ-500E5001032U
FR4004,3.0,181.74,TQC500E5001032E
FR4004,3.0,181.74,TQC500E500B032E
FR4006,3.0,184.05,NQ-900M9001064U
FR4006,3.0,184.05,TQ-900E9001064U
FR4006,3.0,184.05,TQ-900E900B064U
FR4006,3.0,184.05,TQ-900M9001064U
FR4006,3.0,184.05,TQC900E9001064U
FR4006,3.0,184.05,TQC900M9001064U
FR4006,5.0,154.43,NQ-900M9001064U
FR4006,5.0,154.43,TQ-900E9001064U
FR4006,5.0,154.43,TQ-900E900B064U
FR4006,5.0,154.43,TQ-900M9001064U
FR4006,5.0,154.43,TQC900E9001064U
FR4006,5.0,154.43,TQC900M9001064U
FR4008,3.0,249.95,TDC200E2001006K
FR4008,3.0,249.95,TDC200E2001006Z
FR4008,5.0,395.76,TDC200E2001006K
FR4008,5.0,395.76,TDC200E2001006Z
FR4010,5.0,171.71,TQC500E600W039U
FR4010,5.0,171.71,TQC500M600W039U
FR5001,3.0,328.21,TD-200E200C006D
FR5001,3.0,328.21,TD-200E200C006P
FR5001,3.0,328.21,TDC200E200C006D
FR5001,3.0,328.21,TDC200E200C006Y
FR5003,3.0,313.73,TD-200E200B008B
FR5003,3.0,313.73,TD-200E200B008P
FR5003,3.0,313.73,TD-200E200B008Y
FR5003,3.0,313.73,TDC200E200B008B
FR5003,3.0,313.73,TDC200E200B008Y
FR5005,3.0,235.01,NQ-500E500A040B
FR5005,3.0,235.01,NQ-500E500A040P
FR5005,3.0,235.01,NQC500E500A040B
FR5005,3.0,235.01,NQC500E500A040Y
FR5005,3.0,235.01,TQC500E500A040Y
FR5008,3.0,320.96,ND-300E300B010D
FR5008,3.0,320.96,ND-300E300B010P
FR5008,3.0,320.96,ND-300S300B010D
FR5008,3.0,320.96,NDC300E300B010D
FR5008,3.0,320.96,NDC300E300B010K
FR5008,3.0,320.96,NDC300E300B010P
FR5008,3.0,320.96,NDC300E300B010Y
FR5020,3.0,364.85,ND-300E300C008P
FR5020,3.0,364.85,ND-300E300C008Y
FR5020,3.0,364.85,NDC300E300C008Y
FR5022,3.0,277.98,NQC700E700A056D
FR5022,3.0,277.98,NQC700E700A056P
FR5022,3.0,277.98,NQC700E700A056Y
FR5022,3.0,277.98,NQC700M700A056Y
FR5022,5.0,267.97,NQC700E700A056D
FR5022,5.0,267.97,NQC700E700A056P
FR5022,5.0,267.97,NQC700E700A056Y
FR5022,5.0,267.97,NQC700M700A056Y
FR5026,3.0,249.53,NQ-300Z300Z020T
FR5026,3.0,249.53,NQ-400E400B020B
FR5026,3.0,249.53,NQ-400E400B020Y
FR5026,3.0,249.53,NQC400E400B020B
FR5026,3.0,249.53,NQC400E400B020Y
FR5026,3.0,249.53,TQC400E400B020Y
FR5028,1.0,284.67,ND-400E400D008Y
FR5028,1.0,284.67,NDC400E400D008B
FR5028,1.0,284.67,NDC400E400D008D
FR5028,1.0,284.67,NDC400E400D008Y
FR5028,1.0,284.67,NDC400M400D008B
FR5028,1.0,284.67,NDC400M400D008P
FR5028,3.0,272.14,ND-400E400D008Y
FR5028,3.0,272.14,NDC400E400D008B
FR5028,3.0,272.14,NDC400E400D008D
FR5028,3.0,272.14,NDC400E400D008Y
FR5028,3.0,272.14,NDC400M400D008B
FR5028,3.0,272.14,NDC400M400D008P
FR5034,5.0,202.98,NQ-600E600A048U
FR5034,5.0,202.98,NQC600E600A048A
FR5034,5.0,202.98,NQC600E600A048U
